security_code,security_name,board,listing_date,prediction_date,prediction_date_source,log_offline_oversubscription,first_day_return_pct,inquiry_announcement_date,inquiry_start_date,sw_level1_industry_code,sw_level2_industry_code,primary_underwriter,offline_market_value_threshold_10k_yuan,expected_fundraising_100m_yuan,log_expected_fundraising,industry_pe_at_ipo_factor,comparable_pe_avg_ex_nonrecurring_factor,latest_revenue_100m_yuan,log_latest_revenue,revenue_cagr_3y_pct,issue_pb_factor,board_turnover_ma20,board_turnover_pct_rank_1y,board_turnover_ma20_over_ma60,board_return_ma20,underwriter_prior_ipo_count,underwriter_prior_log_oversub_mean,underwriter_prior_first_day_return_mean,underwriter_prior_break_rate,sw_l1_prior_ipo_count,sw_l1_prior_log_oversub_mean,sw_l1_prior_first_day_return_mean,sw_l1_prior_break_rate
688615.SH,合合信息,科创板,2024-09-26,2024-09-10,inquiry_start_date,7.813062593352827,105.907937658572,2024-09-05,2024-09-10,1000042213000000,1000042334000000,中国国际金融股份有限公司,6000.0,15.998912,2.8331493420081286,38.63,65.41,9.884618,2.387350599904412,30.74,2.43,311.037,0.003968253968253968,-0.23612916640743442,-6.719999999999997,67.0,7.530171063782552,112.96837487507273,0.208955223880597,95.0,7.64016995264623,112.96711262981687,0.10526315789473684
301600.SZ,慧翰股份,创业板,2024-09-11,2024-09-11,listing_date,,53.6897590361446,,,1000042213000000,1000042332000000,广发证券股份有限公司,,6.99192,2.078431031286142,30.45,32.28,8.131421,2.2117213232409103,,2.49,1540.4885,0.031746031746031744,-0.05304571580668349,-2.7800000000000002,9.0,7.352953370332642,78.27414279032774,0.0,96.0,7.64197091765359,112.89357955719971,0.10416666666666667
920016.BJ,中草香料,北交所,2024-09-13,2024-09-13,listing_date,,241.333333333333,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
001279.SZ,强邦新材,主板,2024-10-11,2024-09-20,inquiry_start_date,8.574311324444926,1738.94628099174,2024-09-13,2024-09-20,1000042198000000,1000042271000000,海通证券股份有限公司,6000.0,7.330072,2.11987209959878,31.55,23.4,14.254984,2.724906269331636,,1.75,3814.0654999999997,0.031746031746031744,-0.07786432467676763,-2.7900000000000036,76.0,7.8105014235278505,118.32449069615261,0.11842105263157894,19.0,8.152910218219544,148.5614024051471,0.21052631578947367
301522.SZ,上大股份,创业板,2024-10-16,2024-09-25,inquiry_start_date,8.118829240305619,1060.61046511628,2024-09-20,2024-09-25,1000042192000000,1000042238000000,中国国际金融股份有限公司,6000.0,13.411074,2.667996938809386,20.08,30.83,20.34639,3.06088263872682,,1.51,1501.5945,0.01984126984126984,-0.04947203071545092,3.93,68.0,7.534331233335056,112.86454491600655,0.20588235294117646,12.0,8.166009441271173,182.1260995332916,0.08333333333333333
920099.BJ,瑞华技术,北交所,2024-09-25,2024-09-25,listing_date,,27.3157894736842,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301556.SZ,托普云农,创业板,2024-10-17,2024-09-26,inquiry_start_date,7.92169505338757,800.068965517241,2024-09-20,2024-09-26,1000042213000000,1000042333000000,国泰君安证券股份有限公司,6000.0,3.615851,1.5294962496553566,39.15,33.79,4.594527,1.7217887984225513,,1.51,1565.9244999999999,0.09126984126984126,-0.019903101755674446,5.23,60.0,7.940765995179726,88.6041211785654,0.13333333333333333,96.0,7.64197091765359,112.89357955719971,0.10416666666666667
301618.SZ,长联科技,创业板,2024-09-30,2024-09-30,listing_date,,1703.97727272727,,,1000042190000000,1000042229000000,东莞证券股份有限公司,,3.402432,1.482157115499488,18.63,17.69,5.299314,1.8404407385797725,,1.58,1786.5005,0.3412698412698413,0.07550981850187433,18.47,11.0,7.639216550464955,400.0792632676017,0.0,79.0,8.111054337547461,123.78615546163543,0.11392405063291139
301626.SZ,苏州天脉,创业板,2024-10-24,2024-10-09,inquiry_start_date,7.939950198137515,455.675930287329,2024-09-27,2024-10-09,1000042193000000,1000042247000000,国投证券股份有限公司,6000.0,4.639545,1.7298033884967996,31.49,65.9,9.278673,2.3300711660916424,,1.87,2411.545,0.8650793650793651,0.27897122036981536,45.62,1.0,8.249683873833407,103.77358490566,0.0,188.0,7.765630869793514,116.18054919547504,0.1276595744680851
301613.SZ,新铝时代,创业板,2024-10-25,2024-10-10,inquiry_start_date,7.995763442119908,323.393501805054,2024-09-26,2024-10-10,1000042194000000,1000042249000000,中信证券股份有限公司,6000.0,10.748933,2.4637624279561874,20.63,17.79,17.820542,2.934948932892387,,,2785.8514999999998,1.0,0.38187923768713516,37.23,129.0,7.825435774171976,127.91967688758352,0.17829457364341086,42.0,8.135888171657298,145.41229920817347,0.09523809523809523
920019.BJ,铜冠矿建,北交所,2024-10-11,2024-10-11,listing_date,,731.408775981524,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
688726.SH,拉普拉斯,科创板,2024-10-29,2024-10-15,inquiry_start_date,7.264479831690334,286.291240045506,2024-10-10,2024-10-15,1000042210000000,1000042318000000,华泰联合证券有限责任公司,6000.0,18.875551,2.989490383426553,25.57,41.34,29.661603,3.423011155181977,435.13,2.29,794.6144999999999,1.0,0.5344792904112241,30.26,80.0,7.893664531786683,135.80703308564898,0.1375,106.0,7.878331348062965,143.42901516966808,0.09433962264150944
603205.SH,健尔康,主板,2024-11-07,2024-10-22,inquiry_start_date,9.061271756555717,378.361774744027,2024-10-17,2024-10-22,1000042199000000,1000042278000000,中信建投证券股份有限公司,6000.0,7.737356,2.1676076267374254,26.68,36.44,10.335267,2.4279188390415753,,1.29,9646.723,1.0,0.6289892765962042,20.539999999999996,101.0,7.775608245595395,142.32695448057925,0.09900990099009901,156.0,7.747421124254508,132.0478142335494,0.16025641025641027
301592.SZ,六九一二,创业板,2024-10-24,2024-10-24,listing_date,,476.466598847067,,,1000042212000000,1000042331000000,第一创业证券承销保荐有限责任公司,,5.16075,1.8181985233808566,42.12,36.31,4.085573,1.6264077075178989,,2.4,5111.897,1.0,0.8686324663643035,41.38999999999999,0.0,,,,41.0,7.859579368559426,124.79212324752156,0.12195121951219512
920088.BJ,科力股份,北交所,2024-10-29,2024-10-29,listing_date,,397.267759562841,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301628.SZ,强达电路,创业板,2024-10-31,2024-10-31,listing_date,,387.934705464869,,,1000042193000000,1000042244000000,招商证券股份有限公司,,5.310239,1.8421735522225173,33.94,48.72,7.132074,2.0958159955771314,,2.08,6071.7125,1.0,0.9719862601825415,34.47,33.0,7.756316046306167,142.78215097205225,0.06060606060606061,189.0,7.766553194282107,117.97682105310389,0.12698412698412698
920066.BJ,科拜尔,北交所,2024-10-31,2024-10-31,listing_date,,294.590533433509,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301631.SZ,壹连科技,创业板,2024-11-22,2024-11-05,inquiry_start_date,8.001514644577739,183.58679271133,2024-10-31,2024-11-05,1000042194000000,1000042249000000,招商证券股份有限公司,6000.0,13.045798,2.6423232763148916,39.33,44.77,30.745555,3.457752715537786,,2.15,6220.278499999999,0.9920634920634921,0.9063531635924094,7.069999999999998,33.0,7.756316046306167,142.78215097205225,0.06060606060606061,43.0,8.132629457016892,149.55139694298467,0.09302325581395349
688750.SH,金天钛业,科创板,2024-11-20,2024-11-05,inquiry_start_date,7.639949071002082,320.391061452514,2024-10-31,2024-11-05,1000042192000000,1000042241000000,中航证券有限公司,6000.0,11.195791,2.5010908922130195,17.54,43.35,7.008274,2.0804752572117886,23.21,1.4,1442.5275,0.996031746031746,0.9803417929267795,8.290000000000003,3.0,8.038610085638867,144.0710521113556,0.0,13.0,8.162380195043054,249.70181996275227,0.07692307692307693
301633.SZ,港迪技术,创业板,2024-11-07,2024-11-07,listing_date,,261.439114391144,,,1000042211000000,1000042326000000,中泰证券股份有限公司,,5.281248,1.8375686868513383,50.82,30.92,5.469016,1.8670240103931535,,2.47,5957.068499999999,0.9801587301587301,0.738342316918795,6.339999999999997,19.0,8.275525327966896,101.46651703544858,0.05263157894736842,164.0,8.002190622124466,131.67588606481624,0.12804878048780488
920111.BJ,聚星科技,北交所,2024-11-11,2024-11-11,listing_date,,280.32,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
603395.SH,红四方,主板,2024-11-26,2024-11-12,inquiry_start_date,9.096675772656384,1917.41854636592,2024-11-07,2024-11-12,1000042190000000,1000042233000000,国元证券股份有限公司,6000.0,5.314997,1.842927280742959,22.23,22.91,38.994381,3.6887389692463994,,1.16,12556.624,1.0,0.5450299842243986,8.759999999999998,14.0,8.197746748779979,210.69859167074247,0.07142857142857142,79.0,8.111054337547461,123.78615546163543,0.11392405063291139
688449.SH,联芸科技,科创板,2024-11-29,2024-11-13,inquiry_start_date,7.603717892488627,353.155555555556,2024-11-08,2024-11-13,1000042193000000,1000042243000000,中信建投证券股份有限公司,6000.0,16.115275,2.839971339629867,57.27,232.84,10.337362,2.428103643371586,33.65,3.22,1456.3809999999999,0.996031746031746,0.6769528434339984,18.310000000000006,102.0,7.788212789820496,144.64102134590718,0.09803921568627451,189.0,7.766553194282107,117.97682105310389,0.12698412698412698
301622.SZ,英思特,创业板,2024-12-04,2024-11-18,inquiry_start_date,8.10820587761791,347.227191413238,2024-11-14,2024-11-18,1000042192000000,1000042238000000,华泰联合证券有限责任公司,6000.0,6.833382,2.058394345228662,41.07,26.84,9.518397,2.353125819273241,,1.95,6203.6125,0.9722222222222222,0.5512030888973156,4.8599999999999985,81.0,7.8858968194398145,137.6648628012028,0.13580246913580246,14.0,8.125063686182985,254.75105149773523,0.07142857142857142
920060.BJ,万源通,北交所,2024-11-19,2024-11-19,listing_date,,373.835125448029,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
688708.SH,佳驰科技,科创板,2024-12-05,2024-11-20,inquiry_start_date,7.5625412369209695,151.107828655835,2024-11-15,2024-11-20,1000042212000000,1000042328000000,中信证券股份有限公司,6000.0,13.25217,2.656909175822885,53.33,61.64,9.80843,2.3803263852106715,36.02,3.73,1421.6535,0.9682539682539683,0.49331128650921685,4.220000000000004,130.0,7.8267459870023455,129.42332169464095,0.17692307692307693,41.0,7.859579368559426,124.79212324752156,0.12195121951219512
301617.SZ,博苑新材,创业板,2024-12-11,2024-11-25,inquiry_start_date,8.168643944401149,188.472622478386,2024-11-20,2024-11-25,1000042190000000,1000042229000000,中泰证券股份有限公司,6000.0,7.534547,2.1441222792666683,22.79,37.07,10.251516,2.4205028751272706,,1.83,5760.64,0.9285714285714286,0.35645103296633973,-1.2700000000000018,19.0,8.275525327966896,101.46651703544858,0.05263157894736842,80.0,8.123374605486323,146.20656034793905,0.1125
688605.SH,先锋精科,科创板,2024-12-12,2024-11-27,inquiry_start_date,7.61954137076761,533.835252435784,2024-11-22,2024-11-27,1000042193000000,1000042243000000,华泰联合证券有限责任公司,6000.0,6.459932,2.009546298892624,32.14,144.74,5.577169,1.8836044095949869,,1.75,1369.8139999999999,0.9365079365079365,0.3494051467587056,1.0100000000000036,82.0,7.8886079055151574,140.22050095500808,0.13414634146341464,190.0,7.765696166377931,119.2146038662747,0.12631578947368421
920128.BJ,胜业电气,北交所,2024-11-29,2024-11-29,listing_date,,405.921052631579,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301585.SZ,蓝宇股份,创业板,2024-12-20,2024-12-02,inquiry_start_date,8.17805837326873,204.801670146138,2024-11-28,2024-12-02,1000042190000000,1000042229000000,国信证券股份有限公司,6000.0,5.649113,1.8944834623127516,22.92,28.75,3.836237,1.5761369389958895,,2.12,5294.764,0.9007936507936508,0.1833972360315188,6.5699999999999985,36.0,7.879804650467883,140.9335042629935,0.1388888888888889,81.0,8.123933486213666,146.7283635841174,0.1111111111111111
920098.BJ,科隆新材,北交所,2024-12-05,2024-12-05,listing_date,,201.357142857143,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
603194.SH,中力股份,主板,2024-12-24,2024-12-10,inquiry_start_date,8.675512126271512,166.141732283465,2024-12-05,2024-12-10,1000042211000000,1000042325000000,国泰君安证券股份有限公司,6000.0,14.489617,2.7401699284936556,32.81,13.61,59.211684,4.097866419861188,,1.85,11104.295999999998,0.8809523809523809,0.05100464146638495,-2.7300000000000035,61.0,7.94045335678969,100.26747928247812,0.13114754098360656,164.0,8.002190622124466,131.67588606481624,0.12804878048780488
001391.SZ,国货航,主板,2024-12-30,2024-12-16,inquiry_start_date,8.498877681812207,304.347826086957,2024-12-11,2024-12-16,1000042201000000,1000042282000000,中信证券股份有限公司,6000.0,35.572186,3.5992880061472805,42.35,16.97,149.186856,5.011880225514128,,1.18,11041.391,0.876984126984127,-0.013073225478488215,2.149999999999997,131.0,7.8247291568490525,129.588852282131,0.17557251908396945,2.0,8.107856686409654,73.67365451388889,0.0
603072.SH,天和磁材,主板,2025-01-03,2024-12-17,inquiry_start_date,9.153224517230584,290.243902439024,2024-12-12,2024-12-17,1000042192000000,1000042238000000,申港证券股份有限公司,6000.0,9.004214,2.3030064042300014,40.21,46.56,26.513417,3.314673776601545,,1.63,11023.397500000001,0.873015873015873,-0.02611111365518992,2.4299999999999966,6.0,7.832676725466861,111.23978426575928,0.16666666666666666,15.0,8.123939832278646,260.9161274921021,0.06666666666666667
920106.BJ,林泰新材,北交所,2024-12-18,2024-12-18,listing_date,,245.10595358224,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301598.SZ,博科测试,创业板,2024-12-20,2024-12-20,listing_date,,118.356734269371,,,1000042211000000,1000042323000000,中信证券股份有限公司,,5.662968,1.8965650309274147,30.06,28.09,4.691827,1.7390312862309274,,2.45,4590.826999999999,0.8333333333333334,-0.12208892956596962,-0.40000000000000213,132.0,7.829836342644228,130.91278390186451,0.17424242424242425,165.0,8.006271358513239,131.8847699812929,0.12727272727272726
301458.SZ,钧崴电子,创业板,2025-01-10,2024-12-24,inquiry_start_date,8.021460133071606,247.115384615385,2024-12-20,2024-12-24,1000042193000000,1000042244000000,华泰联合证券有限责任公司,6000.0,12.013302,2.565972065086998,40.4,62.62,5.639732,1.8930716012280144,,1.82,4565.5195,0.8253968253968254,-0.14230950987861546,0.8099999999999978,83.0,7.885366140036271,144.96284735839092,0.13253012048192772,191.0,7.76493095802395,121.38539260224071,0.1256544502617801
688758.SH,赛分科技,科创板,2025-01-10,2024-12-25,inquiry_start_date,7.6814937551752625,379.166666666667,2024-12-20,2024-12-25,1000042199000000,1000042274000000,中信证券股份有限公司,6000.0,8.500937,2.2513904253216683,22.8,79.81,2.452055,1.2389697058868399,25.82,1.49,1150.0235,0.8611111111111112,-0.1114140397576141,4.860000000000004,132.0,7.829836342644228,130.91278390186451,0.17424242424242425,157.0,7.755789599619484,133.61669296291547,0.1592356687898089
920082.BJ,方正阀门,北交所,2024-12-26,2024-12-26,listing_date,,518.233618233618,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301601.SZ,惠通科技,创业板,2025-01-15,2024-12-31,inquiry_start_date,8.151505064792357,301.694915254237,2024-12-26,2024-12-31,1000042211000000,1000042323000000,申万宏源证券承销保荐有限责任公司,6000.0,4.631581,1.7283902197813805,35.81,18.71,5.923447,1.9349137669955867,,1.33,4352.181999999999,0.8015873015873016,-0.17903616676727618,-3.340000000000002,21.0,7.892237097430291,151.33301323643167,0.14285714285714285,166.0,8.00600550626025,132.2882612199641,0.12650602409638553
688583.SH,思看科技,科创板,2025-01-15,2024-12-31,inquiry_start_date,7.962139884517195,198.864315600717,2024-12-26,2024-12-31,1000042211000000,1000042322000000,中信证券股份有限公司,6000.0,6.443408,2.0073288084816054,37.19,70.97,2.717077,1.3129376067314344,29.88,2.18,1151.9375,0.8531746031746031,-0.12392251008804989,-2.069999999999996,133.0,7.82872098484371,132.7793544489683,0.17293233082706766,165.0,8.006271358513239,131.8847699812929,0.12727272727272726
920116.BJ,星图测控,北交所,2025-01-02,2025-01-02,listing_date,,407.225433526012,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301581.SZ,黄山谷捷,创业板,2025-01-03,2025-01-03,listing_date,,154.581818181818,,,1000042194000000,1000042249000000,国元证券股份有限公司,,5.5,1.8718021769015913,24.52,31.8,7.589864,2.1505829035076176,,2.29,4228.726,0.7896825396825397,-0.17106401908342506,-7.760000000000002,15.0,8.257675350371738,324.4799219837543,0.06666666666666667,44.0,8.129649574916003,150.3249286649925,0.09090909090909091
301602.SZ,超研股份,创业板,2025-01-22,2025-01-07,inquiry_start_date,8.124236614422383,379.10447761194,2025-01-02,2025-01-07,1000042199000000,1000042278000000,中国银河证券股份有限公司,6000.0,3.575656,1.5207500764265534,28.64,26.67,3.265429,1.4505427620516644,,2.46,4046.3675000000003,0.7817460317460317,-0.19265084362585616,-14.090000000000002,6.0,7.67108644228868,197.30221818288598,0.16666666666666666,158.0,7.755319372755913,135.17080672053416,0.15822784810126583
001356.SZ,富岭股份,主板,2025-01-23,2025-01-08,inquiry_start_date,8.765279017811082,339.245283018868,2025-01-03,2025-01-08,1000042198000000,1000042272000000,东兴证券股份有限公司,6000.0,7.638482,2.156226872935443,23.46,16.68,18.888995,2.9901665636858343,,1.65,9752.0825,0.7857142857142857,-0.12440531197398375,-6.510000000000003,25.0,8.127877647365027,172.2072952294688,0.12,20.0,8.173980273530812,228.08064633447674,0.2
688545.SH,兴福电子,科创板,2025-01-22,2025-01-08,inquiry_start_date,7.792628983984271,134.503424657534,2025-01-03,2025-01-08,1000042193000000,1000042248000000,天风证券股份有限公司,6000.0,13.069556,2.6440133141251825,40.52,66.7,8.78,2.280339484046726,28.8,1.53,1106.217,0.7857142857142857,-0.10243354260271609,-7.709999999999996,4.0,7.514365251517208,205.7781590317459,0.0,192.0,7.766267047477323,122.0402363106425,0.125
001395.SZ,亚联机械,主板,2025-01-27,2025-01-10,inquiry_start_date,8.791588484254689,159.433962264151,2025-01-08,2025-01-10,1000042211000000,1000042323000000,平安证券股份有限公司,6000.0,4.550085,1.7138132429563802,28.25,19.76,6.470617,2.010977592788663,,1.68,9239.978500000001,0.7738095238095238,-0.16784279192875262,-7.970000000000003,4.0,7.8320677310351385,88.41664242243837,0.0,167.0,8.00687676110176,133.3026723219658,0.12574850299401197
688411.SH,海博思创,科创板,2025-01-27,2025-01-13,inquiry_start_date,7.7714921327932105,229.205366357069,2025-01-08,2025-01-13,1000042210000000,1000042317000000,中泰证券股份有限公司,6000.0,8.774713,2.2797987448265875,18.54,33.44,69.819098,4.260128710087539,188.67,0.98,1051.3535,0.7698412698412699,-0.14642565155511822,-11.029999999999996,20.0,8.270181258788607,105.81682230759546,0.05,107.0,7.872594418003408,144.76417614981608,0.09345794392523364
920108.BJ,宏海科技,北交所,2025-02-06,2025-02-06,listing_date,,246.140035906643,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301173.SZ,毓恬冠佳,创业板,2025-03-03,2025-02-17,inquiry_start_date,8.217406796335746,149.170490645958,2025-02-12,2025-02-17,1000042194000000,1000042249000000,国泰君安证券股份有限公司,6000.0,6.435713,2.0062944730949868,25.68,30.55,24.90773,3.254541379774935,,1.95,3966.4565000000002,0.7777777777777778,-0.036230696156114184,11.519999999999998,62.0,7.952309143394236,101.32996723410693,0.12903225806451613,44.0,8.129649574916003,150.3249286649925,0.09090909090909091
603409.SH,汇通控股,主板,2025-03-04,2025-02-18,inquiry_start_date,9.176594139272368,110.132340777502,2025-02-13,2025-02-18,1000042194000000,1000042249000000,中银国际证券股份有限公司,6000.0,8.935557,2.2961199388509512,25.74,39.24,7.645857,2.157080246668458,,2.25,8882.656500000001,0.7619047619047619,-0.07569825911757844,7.489999999999996,3.0,8.390802446358961,215.71792432895987,0.3333333333333333,45.0,8.131599735391998,150.29927448679175,0.08888888888888889
301275.SZ,汉朔科技,创业板,2025-03-11,2025-02-25,inquiry_start_date,8.151220499931238,143.345454545455,2025-02-20,2025-02-25,1000042193000000,1000042246000000,中国国际金融股份有限公司,6000.0,13.198872,2.6531625248322412,43.85,53.11,37.750633,3.6571470911498043,,3.41,4736.4839999999995,0.8611111111111112,0.12163809365636702,12.309999999999999,69.0,7.542802218943326,126.5999930348511,0.2028985507246377,193.0,7.766403637821919,122.1048124160668,0.12435233160621761
603271.SH,永杰新材,主板,2025-03-11,2025-02-25,inquiry_start_date,9.189360914086437,124.417475728155,2025-02-20,2025-02-25,1000042192000000,1000042239000000,东兴证券股份有限公司,6000.0,21.701487,3.1224304289498224,17.72,18.15,65.039185,4.190248277970325,,1.65,9904.2385,0.7857142857142857,0.02396923575884502,5.159999999999996,26.0,8.152393084689875,178.63183322136877,0.11538461538461539,16.0,8.188270125088144,262.74911342628474,0.0625
301479.SZ,弘景光电,创业板,2025-03-18,2025-02-26,inquiry_start_date,8.200933850860638,282.028639618138,2025-02-21,2025-02-26,1000042193000000,1000042245000000,申万宏源证券承销保荐有限责任公司,6000.0,5.595772,1.8864288376960394,43.98,77.37,7.730216,2.166790111813467,,2.45,4855.4315,0.8690476190476191,0.1465084344903631,10.129999999999999,22.0,7.904022005037658,158.1676451463319,0.13636363636363635,194.0,7.768387229894647,122.21430026209458,0.12371134020618557
301501.SZ,恒鑫生活,创业板,2025-03-19,2025-03-03,inquiry_start_date,8.176452196597355,79.0581162324649,2025-02-27,2025-03-03,1000042198000000,1000042272000000,华安证券股份有限公司,6000.0,9.473653,2.3488628656541146,20.68,37.91,14.250745,2.7246283543191945,,2.23,5192.172500000001,0.8849206349206349,0.19986044459761487,7.469999999999998,4.0,7.602803339943729,109.82586769169143,0.0,21.0,8.202137356591779,233.37420046230488,0.19047619047619047
301557.SZ,常友科技,创业板,2025-03-04,2025-03-04,listing_date,,211.59972299169,,,1000042210000000,1000042319000000,海通证券股份有限公司,,3.199904,1.435061667885237,16.43,53.01,8.713104,2.2734759016623665,,1.37,5248.129,0.8849206349206349,0.21032626462206205,6.419999999999997,77.0,7.820421032630669,139.37152693375765,0.11688311688311688,108.0,7.871658285732944,145.54603902210548,0.09259259259259259
001382.SZ,新亚电缆,主板,2025-03-21,2025-03-05,inquiry_start_date,8.710001684239964,304.189189189189,2025-02-28,2025-03-05,1000042210000000,1000042321000000,广发证券股份有限公司,6000.0,4.971722,1.787035328024109,18.91,30.89,30.125374,3.4380233707769365,,1.98,10885.406,0.8412698412698413,0.11602120863579235,3.5099999999999962,9.0,7.352953370332642,78.27414279032774,0.0,108.0,7.871658285732944,145.54603902210548,0.09259259259259259
603124.SH,江南新材,主板,2025-03-20,2025-03-05,inquiry_start_date,9.285260322243577,606.831119544592,2025-02-28,2025-03-05,1000042192000000,1000042238000000,中信证券股份有限公司,6000.0,4.373373,1.6814558305171197,44.27,426.02,68.175096,4.236640913456631,,0.96,10885.406,0.8412698412698413,0.11602120863579235,3.5099999999999962,134.0,7.829716648274109,133.27252580084703,0.17164179104477612,17.0,8.247157818558632,254.61195826757125,0.058823529411764705
301535.SZ,浙江华远,创业板,2025-03-27,2025-03-10,inquiry_start_date,8.17936389039953,389.024390243902,2025-03-06,2025-03-10,1000042194000000,1000042249000000,海通证券股份有限公司,6000.0,3.51169,1.506671806161656,27.34,64.39,5.533129,1.8768860015690687,,1.98,5376.5525,0.9007936507936508,0.23683425053096618,5.359999999999998,77.0,7.820421032630669,139.37152693375765,0.11688311688311688,46.0,8.154317005041571,149.42608027572024,0.08695652173913043
688757.SH,胜科纳米,科创板,2025-03-25,2025-03-11,inquiry_start_date,7.797329358278279,202.422907488987,2025-03-06,2025-03-11,1000042204000000,1000042295000000,华泰联合证券有限责任公司,6000.0,3.66523,1.5401371364065535,36.4,56.34,3.939833,1.5973315249603905,53.33,4.31,1612.581,0.9841269841269841,0.268225117984888,7.4600000000000035,84.0,7.886986306620026,146.17894899240275,0.13095238095238096,9.0,8.22676034755693,187.66394741480394,0.1111111111111111
301658.SZ,首航新能,创业板,2025-04-02,2025-03-19,inquiry_start_date,8.18780781954243,244.491525423729,2025-03-14,2025-03-19,1000042210000000,1000042318000000,国泰君安证券股份有限公司,6000.0,12.854754,2.628628422834326,19.26,23.24,37.432525,3.6489041062955265,,1.67,5167.3,0.8373015873015873,0.20474437020070213,6.069999999999998,63.0,7.956517042647275,102.08934062159663,0.12698412698412698,109.0,7.8793495095724575,147.00148076675762,0.09174311926605505
603257.SH,中国瑞林,主板,2025-04-08,2025-03-21,inquiry_start_date,9.228140839424578,386.842105263158,2025-03-13,2025-03-21,1000042209000000,1000042315000000,长江证券承销保荐有限公司,6000.0,5.91445,1.9336134247155792,36.95,30.71,28.661365,3.389845357228708,,1.04,10581.632999999998,0.7619047619047619,0.12063844505652299,2.469999999999996,30.0,8.126175100593366,143.87361516801118,0.13333333333333333,15.0,8.349549383223598,191.778681414512,0.13333333333333333
301629.SZ,矽电股份,创业板,2025-03-24,2025-03-24,listing_date,,202.084927314461,,,1000042193000000,1000042243000000,招商证券股份有限公司,,5.453755,1.864662131954788,29.67,72.67,5.463695,1.8662011356996346,16.99,1.91,4956.028,0.8055555555555556,0.1515049095901817,-3.0100000000000016,34.0,7.763527769784742,143.98228749379572,0.058823529411764705,195.0,7.770605417694473,123.03386097674094,0.12307692307692308
001335.SZ,信凯科技,主板,2025-04-15,2025-03-25,inquiry_start_date,9.195423435631316,312.578125,2025-03-21,2025-03-25,1000042190000000,1000042229000000,国投证券股份有限公司,6000.0,3.207374,1.4368387001103538,20.61,43.76,10.687157,2.4584905465905735,,1.43,10265.6245,0.7301587301587301,0.0856979567910392,0.09999999999999665,2.0,8.09481703598546,279.7247575964945,0.0,83.0,8.126018494821032,149.1538543272845,0.10843373493975904
301665.SZ,泰禾股份,创业板,2025-04-11,2025-03-25,inquiry_start_date,8.24286431356995,289.970788704966,2025-03-20,2025-03-25,1000042190000000,1000042233000000,光大证券股份有限公司,6000.0,11.173062,2.4992254776536247,23.01,13.41,38.683315,3.6809308222738952,,1.42,4846.4375,0.7896825396825397,0.12497744038894809,-3.6500000000000012,17.0,8.011744573619476,168.01684237388253,0.0,82.0,8.124593545811898,147.4365746397518,0.10975609756097561
603210.SH,泰鸿万立,主板,2025-04-09,2025-03-25,inquiry_start_date,8.900600321235109,253.953488372093,2025-03-20,2025-03-25,1000042194000000,1000042249000000,东方证券股份有限公司,6000.0,12.531616,2.6050288733358045,27.73,42.7,15.443016,2.79990082779006,,1.86,10265.6245,0.7301587301587301,0.0856979567910392,0.09999999999999665,0.0,,,,47.0,8.154849917495996,154.52391665802196,0.0851063829787234
301616.SZ,浙江华业,创业板,2025-03-27,2025-03-27,listing_date,,149.113560134164,,,1000042211000000,1000042322000000,海通证券股份有限公司,,4.174,1.6436460837638374,37.44,25.22,7.358892,2.1233258824277863,,1.36,4599.391,0.746031746031746,0.07520843785697684,-4.730000000000001,78.0,7.825022864140526,142.57220466850308,0.11538461538461539,168.0,8.011547664215763,133.45821571447877,0.125
920029.BJ,开发科技,北交所,2025-03-28,2025-03-28,listing_date,,150.362080315997,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301662.SZ,宏工科技,创业板,2025-04-17,2025-04-01,inquiry_start_date,8.273734630560481,165.075187969925,2025-03-27,2025-04-01,1000042210000000,1000042320000000,中信证券股份有限公司,6000.0,5.897631,1.9311780193174974,30.23,24.69,31.983651,3.4960120144609177,,,4272.121,0.6825396825396826,0.0021625721100098083,-3.140000000000002,135.0,7.840498453266476,136.7803672359859,0.17037037037037037,110.0,7.8821536760267294,147.88775390000282,0.09090909090909091
603120.SH,肯特催化,主板,2025-04-16,2025-04-01,inquiry_start_date,9.340139423071465,226.0,2025-03-27,2025-04-01,1000042190000000,1000042229000000,国金证券股份有限公司,6000.0,5.706769,1.903117314896324,23.06,24.53,6.660725,2.036106626793288,,1.26,9381.661,0.6706349206349206,0.0014731395899436617,0.4499999999999966,37.0,8.09194300483094,106.0520822293391,0.05405405405405406,84.0,8.138749506021155,151.09938135910255,0.10714285714285714
