security_code,security_name,board,listing_year,period,log_offline_oversubscription,base_value,predicted_log,shap__total_issue_shares_10k,shap__offline_issue_before_clawback_10k,shap__online_issue_before_clawback_10k,shap__strategic_allocation_10k,shap__strategic_allocation_share_pct,shap__offline_issue_before_share_pct,shap__subscription_upper_limit_10k,shap__subscription_lower_limit_10k,shap__subscription_step_10k,shap__comparable_pe_avg_ex_nonrecurring,shap__industry_pe_at_ipo,shap__recent_ipo_first_day_return_ma20,shap__market_turnover_ma20,shap__market_turnover_pct_rank_1y,shap__market_turnover_ma20_over_ma60,shap__market_return_ma20,shap__concurrent_ipo_count,shap__same_board_concurrent_ipo_count,shap__concurrent_offline_issue_sum_10k,shap__same_board_break_rate_ma10,shap__board
688712.SH,北芯生命,科创板,2026.0,2024-2026 当前阶段,8.400004441637016,7.798799785020949,8.346101673085673,0.004139889986710329,-0.028579207943548807,0.015420932686727363,0.0035199023317246895,-0.010204633918962869,0.02900133037732441,0.06779915688121958,0.03774099872302754,0.10983387393515695,-0.031050491724020537,0.0007780964863323267,0.17707627203333412,0.30035964047751573,0.020948658182248548,-0.08701106732289055,0.006102090963661324,0.009995504968129476,0.004603976575165593,-0.014309729988684693,0.008741279503643812,-0.07760458514909002
688716.SH,中研股份,科创板,2023.0,2023 全面注册制切换,8.28126949585104,7.798799785020949,8.186803917228866,0.007078267449068707,0.037236720163178,0.003932065464045534,0.022783089404402553,0.04184138433601087,0.04500900015705624,0.005044371380641031,0.038855617139606856,0.10542571171702751,0.010015190912878745,0.020788750777369556,-0.08653010967715734,0.08996483114257245,0.003195214752377238,0.05520276719448306,0.02434912699809413,-0.003656190554655356,0.003946063938919816,0.017598652997368746,0.008274658508215455,-0.062351051993586204
688717.SH,艾罗能源,科创板,2024.0,2024-2026 当前阶段,6.538991125562154,7.798799785020949,6.962713362004057,-0.02327252922056503,-0.0009605025079966644,-0.007487273709611523,-0.10449469454442624,-0.07207722651081404,-0.1436499743219692,0.0011315525866216012,0.04168392915693046,0.10474437743560343,-0.08927782315219113,-0.0250549662649354,-0.18201121602691386,0.03349479569313598,-0.05543537255334969,-0.025331815621593017,-0.051952583678964014,-0.022300155425507284,0.009041673618275771,-0.09822621474423798,-0.04271687029651593,-0.08193353292786854
688718.SH,唯赛勃,科创板,2021.0,2021-2022 扩容与破发阶段,8.667211246558333,7.798799785020949,8.57543250103728,0.018100380555633323,0.020687377229138305,0.017141335470171284,-0.045989683322873495,0.06059921702842085,0.08210501853780725,0.020539644867202767,0.049864549381065826,0.11233851347539141,-0.004392190898457327,-0.0008039737308079366,0.21966714972562834,0.09460664285963177,-0.026078858758696075,0.09055293392777461,0.029493974741552204,0.036459210922155205,0.028837467536321503,0.016729597317161372,0.012025605488437941,-0.05585119633632749
688719.SH,爱科赛博,科创板,2023.0,2023 全面注册制切换,8.059822169728752,7.798799785020949,7.980218416096529,0.051412701907625306,0.06264528571863745,0.026396494842509638,0.021506929012726664,0.008089543997275368,-0.040524261185875494,-0.03989839943619798,0.039741811546369306,0.09946836063123951,-0.006375985548039688,0.02655902063178095,-0.08570465893947175,0.0751894477518992,-0.010621522324380048,0.012751439514416719,0.017790271566334108,-0.004544485564865082,-3.508272035111055e-05,-0.005316460734384073,0.004514544667202353,-0.07162636425887242
688720.SH,艾森股份,科创板,2023.0,2023 全面注册制切换,8.338605327707251,7.798799785020949,8.15312224488199,0.049180361229493604,0.07487579278519865,0.02180731795919552,0.0021081035487680224,-0.01551197867932025,0.08766989189400819,-0.039750231772080175,0.04083604643016274,0.10034925282081088,0.012021075762376009,0.03631951862341763,-0.09695823626790465,0.08485195191125594,0.014253492693320213,0.06495515041356567,0.020966635817059254,-0.004537881012041411,0.02035704211281999,-0.026995102796186752,-0.011623208357192914,-0.08085253525568599
688721.SH,龙图光罩,科创板,2024.0,2024-2026 当前阶段,8.132035465546982,7.798799785020949,8.13748063997569,0.002755206826507049,0.04602474049130796,0.008415416096640704,-0.057797864737827484,-0.0059543337104367685,0.023546039704338006,0.006885616563827375,0.04640620536625123,0.10664925000605052,0.023738535794417457,0.03191836760217694,0.003299589230890226,-0.04565428759278626,0.10330191904954057,0.04454017595194595,0.021749144142175315,-0.020055163949747448,0.020175421517804933,0.026683243504310925,0.03287363311318655,-0.08082000001583284
688722.SH,同益中,科创板,2021.0,2021-2022 扩容与破发阶段,8.646505912948092,7.798799785020949,8.588872795155298,0.010681448690393261,0.03692488258203351,0.0018027820488792405,0.003687636750583097,-0.012134475840015275,0.05015794718879341,0.08432958396081049,0.1037037221346885,0.10997335374600337,0.013868435553460502,0.011094829585964222,0.16073504702420172,0.14678546604220713,0.0549961680743745,0.03075138106383628,0.0064184662927042665,0.01935206614980523,0.007729764153638869,0.010489962563849072,0.008510431775566934,-0.06978588940743015
688726.SH,拉普拉斯,科创板,2024.0,2024-2026 当前阶段,7.264479831690334,7.798799785020949,7.270175148292184,-0.0174362008617802,-0.025128217602015918,-0.0011901810448580706,-0.007931312713824473,0.016754901456910345,-0.13800683336534803,0.02206110899420105,-0.07592800659650858,0.10352750428800894,-0.0020510237084901753,-0.006163918936367629,-0.02779657355074833,0.05442455179797742,0.02144380145187706,-0.2784365921369101,-0.025739581805671683,-0.018131983508567626,-0.0005294498881816912,-0.00407810076588044,-0.004415655857691396,-0.11387287237489557
688727.SH,恒坤新材,科创板,2025.0,2024-2026 当前阶段,8.273026570869465,7.798799785020949,8.235938877109831,-0.00485851427468164,-0.049010760409776054,0.012211703487152616,0.003080404283525579,0.0007073239290797254,0.015043964655265566,0.0535014614963638,0.031912707041301044,0.11046717005600644,0.007799171053120579,-0.03495034052978912,0.1127695278779708,0.2278810767751356,-0.02539745403272893,0.011414833126911703,0.00795951455675674,0.013044429318648259,0.023094390867642707,-0.00036067946551798335,0.010193452244584053,-0.0893642899680903
688728.SH,格科微,科创板,2021.0,2021-2022 扩容与破发阶段,8.013130778824225,7.798799785020949,8.038925255618539,-0.22167288923126705,-0.17617542924989257,-0.19449476858869072,-0.01161082972841457,-0.06444508717179791,-0.00013630852904901995,0.2525588138214105,0.04111252277124483,0.10050339456590138,-0.007571585196118116,-0.0031918597290536543,0.20371660854960205,0.15085406945429145,0.07001937463394338,0.06679419802802718,0.024810374724529186,0.02278795556653701,0.021897729338763095,0.008972162020192727,0.02481329871516846,-0.06941627416773831
688729.SH,屹唐股份,科创板,2025.0,2024-2026 当前阶段,7.758685477292394,7.798799785020949,7.703126331380001,-0.21800450665453297,-0.31638942184873564,-0.13640044265722492,-0.026266792275371795,-0.02492476603173613,0.06145527356282364,0.3147457027583606,0.09731100588038079,0.10647195925382229,-0.040350054814535956,0.016454823246271656,0.04559011728280273,0.1052442835074119,-0.0054123648984098875,-0.011117949313800574,-0.028223998669652903,-0.024020011896377744,0.032105744583976345,0.02257088889248614,0.014626066296213354,-0.08113900984511942
688733.SH,壹石通,科创板,2021.0,2021-2022 扩容与破发阶段,8.566068990014175,7.798799785020949,8.560822122387968,0.006629479502704976,0.002893716233116977,0.015318907655746316,-0.0015005694981663417,0.021742828162989256,0.026079051563104354,0.016579912402903747,0.10576236436304823,0.10780154018754866,0.02102844061331704,0.01112155504977125,0.17944985887177442,0.10902609493948406,0.030416479262415815,0.05815456917784288,0.035057609901845754,0.025434721745993424,0.0218229743294948,0.010482746026388027,0.009379845108940358,-0.05065978823324509
688737.SH,中自科技,科创板,2021.0,2021-2022 扩容与破发阶段,8.170033858676971,7.798799785020949,8.1912211850563,0.038099543405692174,0.07393218784279104,0.014424530692118099,0.012740220373316681,0.026236339210305982,0.014959134932790845,-0.025762420585852375,0.03854720483812972,0.10533084969991469,0.023245916291511164,-0.006375296161855542,0.04974423595835689,0.08802319964289453,-0.06536635863174572,0.006646165120088278,0.008320973377370316,0.013042071233771001,0.0276217751447381,-0.007366869168617094,0.01203442426648668,-0.055656427446854784
688739.SH,成大生物,科创板,2021.0,2021-2022 扩容与破发阶段,7.390069508383391,7.798799785020949,7.396630370098592,-0.027536982774236093,-0.026119463742465297,0.008117356454004621,0.008044201530278043,-0.21487117342455087,-0.23212103355932123,0.05374691902508824,-0.07421508631492531,0.10324132376878313,-0.01381976884089342,-0.01054013555317941,0.05314714965388439,0.0955052481992892,-0.04409652655193621,0.020122823994204748,-0.041055099764406515,0.033897126462664934,0.0208598695948054,-0.008428458406210315,0.009265392304859855,-0.1153130969780958
688750.SH,金天钛业,科创板,2024.0,2024-2026 当前阶段,7.639949071002082,7.798799785020949,7.596220736166691,-0.059807814178138866,-0.15392543033380843,-0.025847449368982686,-0.035207552790260964,0.01785022829633694,-0.12251010585371681,0.17280704829933627,0.060490306136320116,0.10441405831254712,0.041131187949342216,-0.005813693498234332,-0.039409241091756315,0.15794528998898452,0.03236702324572277,-0.18303460769389185,-0.020989700724047735,-0.02103150587370045,0.0057683498365111215,-0.0017833487582704834,-0.01101857689372204,-0.11497351386082852
688755.SH,汉邦科技,科创板,2025.0,2024-2026 当前阶段,7.995781431715859,7.798799785020949,8.093548551372423,0.03683439874782765,0.06864738667838452,0.010409259183452606,-0.003239581041988287,-0.02260044730319579,0.04391427501625858,-0.05309201507728605,0.030239500677644138,0.10222065893886476,-0.008783616623765556,0.004381272869015762,0.06690338601599828,0.09005384495895079,0.017131337933021108,-0.024523122738368174,0.012334053018205731,-0.024344274666488735,0.02681807710129214,0.00014914796791158156,0.00503696585486099,-0.08374174115912265
688757.SH,胜科纳米,科创板,2025.0,2024-2026 当前阶段,7.797329358278279,7.798799785020949,7.816428813829345,-0.019323797840204653,-0.01530359886904925,0.004160680549523956,-0.050060484253319354,0.016783417446525267,-0.14265560720339093,0.01325611035325761,0.04195278433660558,0.10757472639045507,-0.010771917359741295,0.002400121252293726,0.03896234218942533,0.10897450276682914,-0.02608262827410731,0.03856849907916167,0.00943718848224712,-0.011014377655502798,0.00770939914378494,0.006690642582036001,-0.00324409495813362,-0.10038487935030038
688758.SH,赛分科技,科创板,2025.0,2024-2026 当前阶段,7.6814937551752625,7.798799785020949,7.782242075189414,-0.02469560803513686,-0.05673196700556103,-0.004289975837282903,-0.04985512240656082,0.0049226000666047105,-0.053491167032320215,0.03680440107804705,0.08442481900889867,0.10809905438729821,0.00156025585435805,-0.019963310314779558,0.014113203847030447,0.11360347114231395,-0.061592739530325465,-0.009685114964269282,0.0097487831861395,-0.020988175079442953,-0.0018168502179806006,-0.008526718646702429,0.0022570217470695582,-0.0804545710789331
688759.SH,必贝特-U,科创板,2025.0,2024-2026 当前阶段,8.045190733843487,7.798799785020949,7.987593478551564,-0.0651306036799704,-0.15869380561951613,-0.03817998554828818,-0.029891416950302913,-0.019794981173489865,0.019964185172127665,0.1703826803352852,0.05193877760727558,0.10845484564653188,-0.06032546088588527,0.009290632291917357,0.12780794652822483,0.2011695036389214,-0.0565854801632155,-0.016225694299881455,0.011141644750644811,0.015890119702001194,0.004392278778973433,-0.006709246730878365,0.012051539477909297,-0.09215378534777022
688765.SH,禾元生物-U,科创板,2025.0,2024-2026 当前阶段,7.733101089432776,7.798799785020949,7.898288364946179,-0.0485163506963512,-0.1580024031438152,-0.03757293125103341,-0.025693153938304732,-0.01884962857321414,0.012492317742474345,0.1612779839418752,0.07523229795356225,0.10834304813247493,-0.07576482043763956,0.0047607557885819135,0.10737311630296735,0.16041703514622319,-0.06991151151117067,-0.021752223087078443,-0.0012224378303808126,0.016578511911665452,-0.00404705530955514,-0.014165388521873728,0.01136006332134703,-0.08284864601552501
688766.SH,普冉股份,科创板,2021.0,2021-2022 扩容与破发阶段,8.398072098460327,7.798799785020949,8.362010640534097,0.08116958202202669,0.17063725079617997,0.1117862580520135,0.03481154127196732,0.03791596165910327,0.0506550929581833,-0.2685160692100682,-0.10256589306796257,0.10105393276567218,-0.012339297881458492,0.0018622937516786769,0.17542477803040146,0.0991356608908467,0.030986408511047257,0.07173670269840092,0.015010084696420414,0.021152363094042514,0.018249766503882485,-0.01948782549809334,0.009234658056266368,-0.06470239458740379
688767.SH,博拓生物,科创板,2021.0,2021-2022 扩容与破发阶段,8.43844792669946,7.798799785020949,8.505087471152935,0.032756046905081555,0.06883391064162524,0.012287419049602693,0.00823807073683593,0.02320002376336877,0.013352490960067282,-0.014792818399315207,0.04779335670426312,0.10877632951955966,-0.006797310561659414,-0.0008721029160400877,0.17699284066905574,0.10446361792609939,0.04053723601313218,0.08526987757631821,-0.006459993856403096,0.014512269290164852,0.029573136935900145,0.002472494447236587,0.011442323222626503,-0.04529153249553517
688768.SH,容知日新,科创板,2021.0,2021-2022 扩容与破发阶段,8.90867890823042,7.798799785020949,8.886400377170911,0.07262859881684827,0.1467004947437099,0.11475173516566597,0.03305944010662575,0.06521291893392135,0.10047258438542418,-0.07919566839243217,0.049367738593822076,0.10674538890756664,0.009211304895144257,0.02375323134077181,0.21809716610055385,0.0913676056491852,-0.02490575714176948,0.09687895787676289,0.015950109686808177,0.03394917882658013,0.03212908153416992,0.026088588108429584,0.010255858305081097,-0.054917964292908156
688772.SH,珠海冠宇,科创板,2021.0,2021-2022 扩容与破发阶段,8.31229050927293,7.798799785020949,8.351572246072113,-0.10326550565637387,-0.16279668607767406,-0.013688760784475104,-0.004051630672518644,-0.019524183726171634,0.03924042312368101,0.1803206229788878,0.05880271103537093,0.10703471726458813,-0.010389770431222443,-0.0040633361377730975,0.21395603989793677,0.1659645247613187,0.07818734481123435,0.06524209806712417,0.0006118707486536817,0.011872807942279498,0.0053025943941012,0.014799725863313254,0.017272063294835008,-0.08805520964595256
688775.SH,影石创新,科创板,2025.0,2024-2026 当前阶段,7.72790535029827,7.798799785020949,7.8969672998814575,-0.01392259859800277,0.012717416363274328,-0.005745369966259343,-0.05264089713856087,-0.032384398709486645,0.022390590420082793,0.023080435245290118,0.0415403745655002,0.11020047444896769,-0.06600811325412297,-0.012697502196767919,0.04877960928758449,0.08646870544953314,0.004506665556607546,0.020191908650859562,-0.02277723836866279,-0.024457386977075488,0.021561971731152256,-0.0007868069501383285,0.0053791715273084845,-0.06722949622657515
688776.SH,国光电气,科创板,2021.0,2021-2022 扩容与破发阶段,8.521448982676288,7.798799785020949,8.561802058322762,0.0363828848750921,0.07757400694049989,0.0120706708278371,0.009890627727287684,0.026868075878558433,0.05894133975587313,-0.0440061115061119,0.09693727676705689,0.10729016392842296,0.0007184308062179362,-0.0014781755593379796,0.18650501477067502,0.09895834479114393,0.042681751350028496,0.06870752408631875,0.008825942711524058,0.018708176963490357,0.016444504990811563,-0.021568070076546382,0.010563019190974627,-0.04801312591800406
688777.SH,中控技术,科创板,2020.0,2019-2020 注册制早期,7.969395721232864,7.798799785020949,7.991594511921563,-0.006356964910943072,-0.03569844662736848,-0.003065501673041228,-0.03642169960738472,-0.018060725405454545,-0.014157117604906134,0.03180982310753224,0.08033356726842421,0.10498339876545254,-0.018734335085734972,-0.0009490015896164597,0.03298019396127112,0.07619763550592451,0.0032270773983186533,0.047493234785445815,0.014351515952881274,-0.00077318587783515,0.014544691907503631,-0.00752339933932708,0.008307092497984062,-0.07969312652851257
688778.SH,厦钨新能,科创板,2021.0,2021-2022 扩容与破发阶段,8.41946450137232,7.798799785020949,8.368883248103849,0.010980881135441043,-0.04007489221609467,-0.034750922310320426,-0.0435504890357042,0.02281541958090841,0.021535333677117616,0.07686288833292665,0.0441609277424357,0.1094020606655347,0.01010248736890133,-0.018138622177820456,0.20761448707683464,0.10807548251846306,-0.02416894001306431,0.08580521091461299,0.01769974327059511,0.018003684999634076,0.027036975498046838,0.013411669946360852,0.010665547993934342,-0.05340547188584317
688779.SH,五矿新能,科创板,2021.0,2021-2022 扩容与破发阶段,8.102477245952276,7.798799785020949,8.058138945853976,-0.31185683491928157,-0.23602353357714329,-0.1771525859623187,-0.023813300220797876,-0.0032898502097556785,0.01197146636718494,0.5087745259183495,0.043906632447208126,0.10149526774718833,-0.0280172830695821,-0.009466475108867793,0.14025752310097253,0.127252533917822,-0.011355565209177111,0.06864045644517842,0.020894398515394506,0.02310610832413574,0.023750626379012846,0.02275934132693118,0.01825644377012748,-0.050750735149554374
688781.SH,视涯科技-UW,科创板,2026.0,2024-2026 当前阶段,8.241338630704984,7.798799785020949,8.236169251619161,-0.08803330563322356,-0.1694793894544491,-0.006973472504636911,-0.02505672410463327,-0.01265266724029934,0.09584991034517977,0.1493678046078491,0.048972806767670865,0.10890080128690852,-0.052881762481182246,0.0019329859753304984,0.16976320261655423,0.2413729190328394,-0.03634859973120835,0.02017926136522506,0.020908257544892554,0.022808652264588947,0.020540322450056447,0.009122249627054458,0.009615209145370599,-0.09053899528167648
688783.SH,西安奕材-U,科创板,2025.0,2024-2026 当前阶段,7.735035895901901,7.798799785020949,7.762282485799062,-0.3682190168108752,-0.2669987735083314,-0.13424630234652854,-0.039257002150878774,-0.08139290143042481,0.05470566205656722,0.42367239416881636,0.059890637549007704,0.10536184161233728,-0.08703442790207155,-0.006927548662277433,0.08768640659192238,0.26915339654313286,-0.01572030835602395,-0.027257183364759883,0.007955144177437585,0.0182272605892663,0.00828814967665372,0.01391676509959639,0.024848316133058754,-0.08316980888751234
688785.SH,恒运昌,科创板,2026.0,2024-2026 当前阶段,8.268204898440775,7.798799785020949,8.330514453659129,0.05087003849138767,0.09923076558661613,0.0167691631540029,0.022220429476295094,-0.02320034135124926,0.08333964365591166,-0.1104845504751592,-0.034258595663309785,0.10572969145231698,-0.002093575736268472,-0.014426273546765496,0.15992645183938414,0.2513636160543249,-0.041057557011672435,0.035449882325556986,-0.005961030439449294,-0.009478875984262707,0.01811696541629046,0.0065945321439541404,0.004765716724342102,-0.08170142747406657
688786.SH,悦安新材,科创板,2021.0,2021-2022 扩容与破发阶段,8.535783417384192,7.798799785020949,8.49804533936041,0.050766928984239665,0.06864313191175445,0.015206345235888501,0.015479586487325135,0.055733783580114896,0.10995320318198891,-0.0382347971468158,-0.06709095032385617,0.10703107203531406,0.0005278948315111012,0.006874146794285096,0.18044474197615737,0.10218473853427386,0.03934526596837136,0.06975290401540252,0.020882175182786747,0.014938731782493355,0.013755696528240062,-0.019996643045158746,0.011129397154462678,-0.058081799329319964
688787.SH,海天瑞声,科创板,2021.0,2021-2022 扩容与破发阶段,8.610101561911685,7.798799785020949,8.64761640730719,0.05829831852070527,0.11812054829378546,0.09168527849545945,0.030248981847361273,0.06166259931897184,0.12247866908521783,-0.14829596335477685,0.04011855997366416,0.10442894012827855,0.007374920039594264,-0.02595533342772533,0.18273553788161986,0.09024594412040667,-0.027277356786081893,0.06437820115058342,0.013469200236051406,0.026396635446538672,0.0387932942773867,0.04370924505911237,0.010315550043937626,-0.05411514806385031
688788.SH,科思科技,科创板,2020.0,2019-2020 注册制早期,7.297442095282585,7.798799785020949,7.34447353008037,0.03661416471376307,0.06116012633317842,0.017257771357293752,0.02494555137069549,-0.015907809652912736,-0.0061813881873467695,-0.10842077470938137,-0.07745001996669239,0.09740380214909226,-0.007076367771462723,-0.016716224195527252,-0.02083955951210946,0.06656981603011057,-0.01588988871383517,-0.27843770441726734,-0.11351291304794076,-0.016739163475566865,-0.0006711283317659342,0.01207243633881823,0.0064037993837103655,-0.09891078063543354
688789.SH,宏华数科,科创板,2021.0,2021-2022 扩容与破发阶段,8.709339048019471,7.798799785020949,8.629449854244058,0.0402833256732069,0.10062203168440523,0.02136533812129243,0.011179102987499752,0.055321789738026345,0.09320983493713103,-0.03309456550470713,0.04384065599391193,0.10807845535171604,-0.00032383487200468786,0.004178527871980657,0.1897969462221347,0.09348932611806314,-0.019846535344465017,0.09160786178543699,0.017344863583249163,0.02845650778104042,0.030088995462760587,-0.0005474721961195993,0.010454508634817304,-0.05485559480626827
688790.SH,昂瑞微-UW,科创板,2025.0,2024-2026 当前阶段,8.087754171890131,7.798799785020949,8.076557723108083,0.03169123265704978,0.059706308058581535,0.013808634272421256,0.015375813008131798,-0.012160047972468488,0.035177370108069324,-0.024758680720674813,-0.12409071704789273,0.10330614508749157,-0.03646229842566455,-0.04512445085684353,0.15754515656635304,0.14841239787136606,-0.0472366388290859,-0.0017466513807295493,0.014738475773359981,0.0299234139659622,0.006746771319245756,0.008944614992882054,0.008795677680328828,-0.06483458804074976
688793.SH,倍轻松,科创板,2021.0,2021-2022 扩容与破发阶段,8.384169921104276,7.798799785020949,8.375025773624907,0.05535705926012997,0.10621079014124986,0.016918503560388883,0.027694052023305427,0.0579095206206589,0.09734828271875995,-0.12562926479214392,-0.07874877121105661,0.10345364936722565,0.0005966422386896957,-0.019013232491230724,0.17664910277312806,0.08400542108092665,-0.025777653698281465,0.09779261918022819,0.014829437541216848,0.017274353729822983,0.027428220031006114,-0.011396615035952523,0.011567529902700435,-0.05824365833681433
688795.SH,摩尔线程-U,科创板,2025.0,2024-2026 当前阶段,7.493357003083071,7.798799785020949,7.575202631933524,-0.07458550624415061,-0.11566487891014313,0.009654778587933602,-0.04623528250627941,-0.021068546544611055,0.011185284180796331,0.030107744762074697,-0.18217378653334138,0.10546891628111467,-0.04947093645106186,-0.06682344708066218,0.1252328349565778,0.1518680232630106,-0.03663389331894672,-0.005245124237023257,0.010003409425378786,0.0030597079745323837,0.025872656169655412,-0.016546359562815936,0.009999380171065119,-0.09160212747052882
688796.SH,百奥赛图,科创板,2025.0,2024-2026 当前阶段,8.241697285107715,7.798799785020949,8.172809623222326,0.005395514253483082,0.01088333340040591,0.017570671906498136,-0.034453991862043086,-0.013772018852461957,-0.02061120961093522,0.04105328578689404,0.014181559538133683,0.10690106709581648,-0.028249575862692625,-0.003149426791742478,0.135883434454456,0.14346224271242028,-0.029860557939890613,0.014316012173613972,0.026037848817553312,0.021864270685683335,0.009094449630568826,0.010563560510737072,0.009253553142627083,-0.06235418498774811
688798.SH,艾为电子,科创板,2021.0,2021-2022 扩容与破发阶段,8.027398525207154,7.798799785020949,8.166322067997532,-0.03646617541502554,0.01308615770074379,0.008810140471478321,-0.04880791498191196,-0.023040171436008835,-0.0029730744356043243,0.01204245862723624,0.04273971565839,0.10911801788510736,-0.002397164332701397,-0.002447385819653597,0.1912327295813124,0.0983083512795826,-0.022217958773069795,0.05089049339399429,0.008688629937245439,0.016902901132211226,0.0209222756170431,-0.021256396962663262,0.01649769049762384,-0.062111036648746704
688799.SH,华纳药厂,科创板,2021.0,2021-2022 扩容与破发阶段,8.517735384403052,7.798799785020949,8.529026986749505,0.04288459125530972,0.07324613382587904,0.013202621165384532,0.002784475713892162,0.05838218329029225,0.09225042323742162,-0.03406548033807436,0.04777886420628603,0.10802106911171513,-0.01955125791025682,-0.021740120929241123,0.20203936493000976,0.0923925586469491,-0.026629068000897198,0.08459830673253899,0.01097569690482747,0.02339292868307805,0.03138003618644474,-0.009213159239417753,0.01129725407119861,-0.0532002198147845
688800.SH,瑞可达,科创板,2021.0,2021-2022 扩容与破发阶段,8.59651568287325,7.798799785020949,8.626591067380442,0.030654437739604162,0.06076539425439731,0.010013502706936234,-0.005661018358758124,0.059546469164520235,0.08964361823977589,-0.0239891688750742,0.09679037324857137,0.10643760916833912,0.01182493528176921,-0.005804542046179889,0.19267925497712948,0.10567768437878704,-0.024765619732465438,0.09189873859704688,0.015007276486694518,0.029771586260243458,0.035575550812034056,-0.0028719822062718134,0.010319337056787153,-0.05572215479439469
688802.SH,沐曦股份-U,科创板,2025.0,2024-2026 当前阶段,7.825733626032395,7.798799785020949,7.993612978723575,-0.011822836174071847,0.01593570644873529,-0.0005699998664368602,-0.05614044693797484,-0.01755728447773453,-0.020313742417175353,0.020872478868321293,0.03921296107401867,0.10763824625467187,-0.0367754627765082,-0.054712960259949275,0.1367228793264395,0.12865403356885935,-0.03705492415158618,0.015156327742087333,-0.0003711983009733956,0.026148520949514878,0.007896883404304918,-0.013215481672403481,0.007618131500243455,-0.06250863839975741
688805.SH,健信超导,科创板,2025.0,2024-2026 当前阶段,8.33742464491637,7.798799785020949,8.293882585218645,-0.026080214883652156,0.017586924221155292,0.0056722483228927,-0.04024895789988083,-0.025224466646648486,0.07654342962141493,0.017783885241723512,0.04196134763376121,0.10882069444535715,-0.00762565481637808,-0.003865268074124286,0.17157161180050198,0.14992387294748732,0.01684650285857461,0.02920923788185601,-0.013292488917884196,0.025137331370246225,0.008220385840764875,-0.009338350152318462,0.01467612991686551,-0.06319540051401953
688807.SH,优迅股份,科创板,2025.0,2024-2026 当前阶段,8.348288717656798,7.798799785020949,8.332747825508175,0.037325026717798006,0.08598960230961868,0.013517518939344782,0.003291284630373414,-0.02403297677410473,0.05511950311516852,-0.04172033061345979,0.032752824262878996,0.10288023624358525,-0.04124264518257067,-0.0435429010082899,0.18527300908218244,0.15156149231676905,0.0015753462655563387,0.011529532022573665,0.00775695391835259,0.025523174550691842,0.010522902077928794,0.01920935696935647,0.010001933126839651,-0.06934280248336758
688808.SH,联讯仪器,科创板,2026.0,2024-2026 当前阶段,8.37046407354205,7.798799785020949,8.331125436555684,0.024738205405633092,0.056883598777834894,0.012876860212818345,0.028717161526772252,-0.022897928255731566,0.05202791282235063,-0.03316827129024775,-0.021947328958599948,0.10526326917581978,-0.03536881821896274,-0.00011284664634848558,0.18384675015300997,0.21806912511537702,0.01831614141744967,-0.0062994826996697,-0.012731545448224814,0.013415533989355107,0.019563068499669174,-0.021575422815293857,0.020334349649325234,-0.06762468087760115
688809.SH,强一股份,科创板,2025.0,2024-2026 当前阶段,8.163852425779485,7.798799785020949,8.173864526511204,0.008305458760343738,0.03727789222802278,0.004944326757457944,-0.062438373748978884,-0.02507460104206271,0.05670270547152825,0.008624344641966007,-0.09868587582998051,0.1078875480953936,-0.023559796792331136,-0.0257929382282361,0.1933756151392618,0.16079407170145013,0.019884525426048245,0.026451635634615393,0.006934798451353999,0.01918352022152928,0.017184455600681513,-0.013434920183176508,0.023795862491643692,-0.06729551330627487
688811.SH,有研复材,科创板,2026.0,2024-2026 当前阶段,8.39796282137657,7.798799785020949,8.394540096263094,-0.0954318158781596,-0.14723109829859798,-0.01878964003891419,-0.019314040247885394,-0.021253186965566346,0.046369316093213736,0.17389704551250776,0.12919170193080526,0.10272420181420647,0.004741499569537876,0.002447803544542477,0.1631739259337369,0.2505867600190517,0.026866033491031345,0.034132787845143835,0.0044088524802967976,0.004390876141346796,0.020822610884539617,-0.0007683252324416193,0.01521170857897958,-0.08043670593522909
688813.SH,泰金新能,科创板,2026.0,2024-2026 当前阶段,8.460121169138548,7.798799785020949,8.398922560051899,-0.0016516129296336014,0.0119037553913629,0.0034053768811205787,-0.03826114787566677,-0.022144466061437773,0.02057927656334704,0.015344026756687381,0.030015314089641906,0.10869335337909504,0.0020921146409904642,0.014153191033044897,0.18905089546872478,0.2733219581973203,-0.021764303562463647,0.015961067283092423,0.02385930055031196,0.02184635169515551,0.02041716650091598,-0.00438557066378715,0.01754572910935791,-0.07985900141623133
688816.SH,易思维,科创板,2026.0,2024-2026 当前阶段,8.291792419495286,7.798799785020949,8.294559930299613,0.02711025260010345,0.06034336218028422,0.025857419162483495,-0.004050227252894264,-0.01750490470455623,0.1015455845330061,-0.03950587414829416,0.06315255205738858,0.10704129408502863,-0.01674369472842059,-0.012388045503312866,0.13861730961287091,0.2700394861645528,-0.0016989702229457575,-0.13336898499696698,0.001574749499991134,-0.00353068787403324,0.0026751471686513924,0.007351785177694504,0.0014271451376979551,-0.0821845526696662
688818.SH,电科蓝天,科创板,2026.0,2024-2026 当前阶段,8.090244086101379,7.798799785020949,8.077038586854519,-0.08890420651275144,-0.17473013025083223,-0.04824884377297734,-0.013035078393336428,-0.012418449197687548,-0.02583632818273349,0.23501269961124563,0.04618202954011533,0.10702507276634979,0.004711007850762963,-0.0006186934309031204,0.13128107765592728,0.27953671176663486,0.011176090164107907,-0.12057617055197732,-0.004399604986794072,0.00790729409022566,0.005358562078760859,0.008687698888100176,0.007492764967493619,-0.07736470226616135
