security_code,security_name,board,listing_year,period,log_offline_oversubscription,feature,shap,abs_shap
001220.SZ,世盟股份,主板,2026.0,2024-2026 当前阶段,9.513694316596215,subscription_lower_limit_10k,0.012480658589117573,0.012480658589117573
001221.SZ,悍高集团,主板,2025.0,2024-2026 当前阶段,8.926389357131011,subscription_lower_limit_10k,0.0566946743756231,0.0566946743756231
001233.SZ,海安集团,主板,2025.0,2024-2026 当前阶段,9.113351130336152,subscription_lower_limit_10k,-0.06097736342435015,0.06097736342435015
001239.SZ,永达股份,主板,2023.0,2023 全面注册制切换,9.113483497656341,subscription_lower_limit_10k,0.08819387645638886,0.08819387645638886
001257.SZ,盛龙股份,主板,2026.0,2024-2026 当前阶段,9.13759111481259,subscription_lower_limit_10k,-0.0575413746212352,0.0575413746212352
001279.SZ,强邦新材,主板,2024.0,2024-2026 当前阶段,8.574311324444926,subscription_lower_limit_10k,0.055805631994447984,0.055805631994447984
001280.SZ,中国铀业,主板,2025.0,2024-2026 当前阶段,8.294803930553446,subscription_lower_limit_10k,-0.06541313644142863,0.06541313644142863
001282.SZ,三联锻造,主板,2023.0,2023 全面注册制切换,9.226479689696706,subscription_lower_limit_10k,0.04401690609978129,0.04401690609978129
001285.SZ,瑞立科密,主板,2025.0,2024-2026 当前阶段,9.084910201373468,subscription_lower_limit_10k,0.0412738760016617,0.0412738760016617
001286.SZ,陕西能源,主板,2023.0,2023 全面注册制切换,5.564106528583254,subscription_lower_limit_10k,-0.07989235839659065,0.07989235839659065
001287.SZ,中电港,主板,2023.0,2023 全面注册制切换,8.557794643218735,subscription_lower_limit_10k,0.0881256929868059,0.0881256929868059
001306.SZ,夏厦精密,主板,2023.0,2023 全面注册制切换,9.12356591600946,subscription_lower_limit_10k,0.041625816043592535,0.041625816043592535
001312.SZ,福恩股份,主板,2026.0,2024-2026 当前阶段,9.496860226814642,subscription_lower_limit_10k,0.03284695033549225,0.03284695033549225
001324.SZ,长青科技,主板,2023.0,2023 全面注册制切换,9.242118467046174,subscription_lower_limit_10k,0.050468450193319296,0.050468450193319296
001326.SZ,联域股份,主板,2023.0,2023 全面注册制切换,8.883470524495321,subscription_lower_limit_10k,-0.026453277418433015,0.026453277418433015
001328.SZ,登康口腔,主板,2023.0,2023 全面注册制切换,9.183446943867,subscription_lower_limit_10k,0.06537543491548643,0.06537543491548643
001335.SZ,信凯科技,主板,2025.0,2024-2026 当前阶段,9.195423435631316,subscription_lower_limit_10k,0.047069872985907354,0.047069872985907354
001356.SZ,富岭股份,主板,2025.0,2024-2026 当前阶段,8.765279017811082,subscription_lower_limit_10k,0.04076175683907503,0.04076175683907503
001358.SZ,兴欣新材,主板,2023.0,2023 全面注册制切换,9.062164615026896,subscription_lower_limit_10k,0.04776455110600186,0.04776455110600186
001359.SZ,平安电工,主板,2024.0,2024-2026 当前阶段,8.973297572086297,subscription_lower_limit_10k,0.05264709247703678,0.05264709247703678
001360.SZ,南矿集团,主板,2023.0,2023 全面注册制切换,9.239641189486218,subscription_lower_limit_10k,0.05675855727717353,0.05675855727717353
001365.SZ,C天海,主板,2026.0,2024-2026 当前阶段,9.129051940377355,subscription_lower_limit_10k,0.05077932130935041,0.05077932130935041
001367.SZ,海森药业,主板,2023.0,2023 全面注册制切换,9.223436590914565,subscription_lower_limit_10k,-0.01779643967647071,0.01779643967647071
001369.SZ,双欣材料,主板,2025.0,2024-2026 当前阶段,8.969443407291998,subscription_lower_limit_10k,-0.0012735762533418054,0.0012735762533418054
001378.SZ,德冠新材,主板,2023.0,2023 全面注册制切换,8.638747985042153,subscription_lower_limit_10k,0.037843188657591634,0.037843188657591634
001379.SZ,腾达科技,主板,2024.0,2024-2026 当前阶段,9.066232097970984,subscription_lower_limit_10k,0.051415672140000215,0.051415672140000215
001380.SZ,华纬科技,主板,2023.0,2023 全面注册制切换,8.835394076026333,subscription_lower_limit_10k,0.05019059471136039,0.05019059471136039
001382.SZ,新亚电缆,主板,2025.0,2024-2026 当前阶段,8.710001684239964,subscription_lower_limit_10k,0.05097650727671691,0.05097650727671691
001386.SZ,马可波罗,主板,2025.0,2024-2026 当前阶段,8.831123996782205,subscription_lower_limit_10k,0.03985052331692102,0.03985052331692102
001387.SZ,雪祺电气,主板,2024.0,2024-2026 当前阶段,9.126726660016352,subscription_lower_limit_10k,0.04264532347499643,0.04264532347499643
001388.SZ,信通电子,主板,2025.0,2024-2026 当前阶段,9.202870229810728,subscription_lower_limit_10k,0.05357591968785316,0.05357591968785316
001389.SZ,广合科技,主板,2024.0,2024-2026 当前阶段,8.791615951418795,subscription_lower_limit_10k,0.04463935346363612,0.04463935346363612
001390.SZ,古麒绒材,主板,2025.0,2024-2026 当前阶段,9.053891219349621,subscription_lower_limit_10k,0.04499295262128675,0.04499295262128675
001391.SZ,国货航,主板,2024.0,2024-2026 当前阶段,8.498877681812207,subscription_lower_limit_10k,0.01947950060327631,0.01947950060327631
001393.SZ,C维通利,主板,2026.0,2024-2026 当前阶段,9.398618461685523,subscription_lower_limit_10k,0.04672981772468699,0.04672981772468699
001395.SZ,亚联机械,主板,2025.0,2024-2026 当前阶段,8.791588484254689,subscription_lower_limit_10k,0.03287580666259717,0.03287580666259717
001396.SZ,誉帆科技,主板,2025.0,2024-2026 当前阶段,9.119781207205252,subscription_lower_limit_10k,0.07155916796490179,0.07155916796490179
600930.SH,华电新能,主板,2025.0,2024-2026 当前阶段,6.886203498809608,subscription_lower_limit_10k,-0.02052188549284689,0.02052188549284689
601026.SH,道生天合,主板,2025.0,2024-2026 当前阶段,8.882888667742852,subscription_lower_limit_10k,-0.010545670090989343,0.010545670090989343
601033.SH,永兴股份,主板,2024.0,2024-2026 当前阶段,8.327159314992699,subscription_lower_limit_10k,0.051067369199231355,0.051067369199231355
601061.SH,中信金属,主板,2023.0,2023 全面注册制切换,8.379817206379723,subscription_lower_limit_10k,0.07832214736783348,0.07832214736783348
601065.SH,江盐集团,主板,2023.0,2023 全面注册制切换,8.83957495044928,subscription_lower_limit_10k,0.07527654238660401,0.07527654238660401
601083.SH,锦江航运,主板,2023.0,2023 全面注册制切换,8.469552019901858,subscription_lower_limit_10k,0.053683726670012616,0.053683726670012616
601096.SH,宏盛华源,主板,2023.0,2023 全面注册制切换,8.779381224971358,subscription_lower_limit_10k,0.12723487783451368,0.12723487783451368
601112.SH,振石股份,主板,2026.0,2024-2026 当前阶段,9.04416301741829,subscription_lower_limit_10k,0.0993185968408858,0.0993185968408858
601133.SH,柏诚股份,主板,2023.0,2023 全面注册制切换,8.822572735702046,subscription_lower_limit_10k,0.11582281833337513,0.11582281833337513
603004.SH,鼎龙科技,主板,2023.0,2023 全面注册制切换,9.229896537530614,subscription_lower_limit_10k,0.057260659053505976,0.057260659053505976
603014.SH,威高血净,主板,2025.0,2024-2026 当前阶段,8.79484077637378,subscription_lower_limit_10k,0.04251366172156067,0.04251366172156067
603049.SH,中策橡胶,主板,2025.0,2024-2026 当前阶段,8.331633726250125,subscription_lower_limit_10k,-0.01747043001332496,0.01747043001332496
603062.SH,麦加芯彩,主板,2023.0,2023 全面注册制切换,8.823214409031735,subscription_lower_limit_10k,-0.031751161724714844,0.031751161724714844
603072.SH,天和磁材,主板,2025.0,2024-2026 当前阶段,9.153224517230584,subscription_lower_limit_10k,0.08701744181264509,0.08701744181264509
603075.SH,热威股份,主板,2023.0,2023 全面注册制切换,8.99310287056326,subscription_lower_limit_10k,0.04453517999939909,0.04453517999939909
603082.SH,北自科技,主板,2024.0,2024-2026 当前阶段,9.254926932417897,subscription_lower_limit_10k,0.058589107499656665,0.058589107499656665
603091.SH,众鑫股份,主板,2024.0,2024-2026 当前阶段,8.948197149077204,subscription_lower_limit_10k,-0.055738843646218,0.055738843646218
603092.SH,德力佳,主板,2025.0,2024-2026 当前阶段,8.94182484220871,subscription_lower_limit_10k,0.03909894050241971,0.03909894050241971
603107.SH,上海汽配,主板,2023.0,2023 全面注册制切换,9.151288478399085,subscription_lower_limit_10k,0.1203399382986431,0.1203399382986431
603119.SH,浙江荣泰,主板,2023.0,2023 全面注册制切换,9.178096066997938,subscription_lower_limit_10k,0.05083015332546117,0.05083015332546117
603120.SH,肯特催化,主板,2025.0,2024-2026 当前阶段,9.340139423071465,subscription_lower_limit_10k,0.04150229762546855,0.04150229762546855
603124.SH,江南新材,主板,2025.0,2024-2026 当前阶段,9.285260322243577,subscription_lower_limit_10k,0.05783633504897009,0.05783633504897009
603125.SH,常青科技,主板,2023.0,2023 全面注册制切换,9.230162342222542,subscription_lower_limit_10k,0.05789344523759737,0.05789344523759737
603135.SH,中重科技,主板,2023.0,2023 全面注册制切换,8.515461312579477,subscription_lower_limit_10k,0.09711008909345356,0.09711008909345356
603137.SH,恒尚节能,主板,2023.0,2023 全面注册制切换,9.134387428139181,subscription_lower_limit_10k,0.0494936616416353,0.0494936616416353
603172.SH,万丰股份,主板,2023.0,2023 全面注册制切换,9.278376920999206,subscription_lower_limit_10k,0.053657340316807516,0.053657340316807516
603175.SH,超颖电子,主板,2025.0,2024-2026 当前阶段,9.111156651691195,subscription_lower_limit_10k,0.08473073871220183,0.08473073871220183
603193.SH,润本股份,主板,2023.0,2023 全面注册制切换,8.908373935369182,subscription_lower_limit_10k,0.0527519328635307,0.0527519328635307
603194.SH,中力股份,主板,2024.0,2024-2026 当前阶段,8.675512126271512,subscription_lower_limit_10k,0.04685109776649836,0.04685109776649836
603202.SH,天有为,主板,2025.0,2024-2026 当前阶段,8.662171539441994,subscription_lower_limit_10k,-0.06369054440246075,0.06369054440246075
603205.SH,健尔康,主板,2024.0,2024-2026 当前阶段,9.061271756555717,subscription_lower_limit_10k,0.04842546616622482,0.04842546616622482
603207.SH,小方制药,主板,2024.0,2024-2026 当前阶段,8.948241572269804,subscription_lower_limit_10k,0.05719252578764287,0.05719252578764287
603210.SH,泰鸿万立,主板,2025.0,2024-2026 当前阶段,8.900600321235109,subscription_lower_limit_10k,0.05907179495218113,0.05907179495218113
603231.SH,索宝蛋白,主板,2023.0,2023 全面注册制切换,9.161890315963413,subscription_lower_limit_10k,0.055056970814987914,0.055056970814987914
603248.SH,锡华科技,主板,2025.0,2024-2026 当前阶段,9.194402424973497,subscription_lower_limit_10k,0.058299957464043685,0.058299957464043685
603257.SH,中国瑞林,主板,2025.0,2024-2026 当前阶段,9.228140839424578,subscription_lower_limit_10k,0.04870439930677692,0.04870439930677692
603262.SH,技源集团,主板,2025.0,2024-2026 当前阶段,9.121507562639879,subscription_lower_limit_10k,0.05119762415066879,0.05119762415066879
603270.SH,金帝股份,主板,2023.0,2023 全面注册制切换,9.028890039556035,subscription_lower_limit_10k,0.046966875926747864,0.046966875926747864
603271.SH,永杰新材,主板,2025.0,2024-2026 当前阶段,9.189360914086437,subscription_lower_limit_10k,0.061762773825290156,0.061762773825290156
603273.SH,天元智能,主板,2023.0,2023 全面注册制切换,9.282145905551321,subscription_lower_limit_10k,0.09892692689286381,0.09892692689286381
603275.SH,众辰科技,主板,2023.0,2023 全面注册制切换,8.757017655483242,subscription_lower_limit_10k,0.05499186960672571,0.05499186960672571
603276.SH,恒兴新材,主板,2023.0,2023 全面注册制切换,9.016616681212733,subscription_lower_limit_10k,0.051937435453391016,0.051937435453391016
603284.SH,林平发展,主板,2026.0,2024-2026 当前阶段,9.468704855667108,subscription_lower_limit_10k,0.011151021204645131,0.011151021204645131
603285.SH,键邦股份,主板,2024.0,2024-2026 当前阶段,9.200141035123593,subscription_lower_limit_10k,0.057170729437108825,0.057170729437108825
603293.SH,埃泰克,主板,2026.0,2024-2026 当前阶段,9.545930305196483,subscription_lower_limit_10k,-0.025497814734665124,0.025497814734665124
603296.SH,华勤技术,主板,2023.0,2023 全面注册制切换,7.912666738812336,subscription_lower_limit_10k,-0.1669081166466563,0.1669081166466563
603310.SH,巍华新材,主板,2024.0,2024-2026 当前阶段,9.026210096436223,subscription_lower_limit_10k,0.07282033392247414,0.07282033392247414
603312.SH,西典新能,主板,2024.0,2024-2026 当前阶段,9.019147771568994,subscription_lower_limit_10k,0.048178694043084135,0.048178694043084135
603325.SH,博隆技术,主板,2024.0,2024-2026 当前阶段,9.01391746077949,subscription_lower_limit_10k,-0.02759117918550531,0.02759117918550531
603334.SH,丰倍生物,主板,2025.0,2024-2026 当前阶段,9.195551554502744,subscription_lower_limit_10k,0.038293665354101517,0.038293665354101517
603341.SH,龙旗科技,主板,2024.0,2024-2026 当前阶段,8.660914675752956,subscription_lower_limit_10k,0.061028524337863876,0.061028524337863876
603344.SH,星德胜,主板,2024.0,2024-2026 当前阶段,9.043972621731657,subscription_lower_limit_10k,0.05309554928809718,0.05309554928809718
603350.SH,安乃达,主板,2024.0,2024-2026 当前阶段,9.165092284240792,subscription_lower_limit_10k,0.04228758532863113,0.04228758532863113
603352.SH,至信股份,主板,2026.0,2024-2026 当前阶段,9.416998868360269,subscription_lower_limit_10k,0.05662910346794536,0.05662910346794536
603370.SH,华新精科,主板,2025.0,2024-2026 当前阶段,9.421882154283574,subscription_lower_limit_10k,0.06325942842395942,0.06325942842395942
603373.SH,安邦护卫,主板,2023.0,2023 全面注册制切换,9.33401374989877,subscription_lower_limit_10k,0.05165752110899738,0.05165752110899738
603375.SH,盛景微,主板,2024.0,2024-2026 当前阶段,9.247144706498231,subscription_lower_limit_10k,0.04628039671481216,0.04628039671481216
603376.SH,大明电子,主板,2025.0,2024-2026 当前阶段,9.220838908972544,subscription_lower_limit_10k,0.08276647459289825,0.08276647459289825
603381.SH,永臻股份,主板,2024.0,2024-2026 当前阶段,9.104930832894507,subscription_lower_limit_10k,0.05772923172446194,0.05772923172446194
603382.SH,海阳科技,主板,2025.0,2024-2026 当前阶段,9.304783448682523,subscription_lower_limit_10k,0.06291276216999005,0.06291276216999005
603391.SH,力聚热能,主板,2024.0,2024-2026 当前阶段,8.781145379081483,subscription_lower_limit_10k,0.044307162015201504,0.044307162015201504
603395.SH,红四方,主板,2024.0,2024-2026 当前阶段,9.096675772656384,subscription_lower_limit_10k,0.04553740290213556,0.04553740290213556
603400.SH,华之杰,主板,2025.0,2024-2026 当前阶段,9.288580687084913,subscription_lower_limit_10k,-0.01897669630377677,0.01897669630377677
603406.SH,天富龙,主板,2025.0,2024-2026 当前阶段,9.031566478775371,subscription_lower_limit_10k,0.0866930448447001,0.0866930448447001
603407.SH,长裕集团,主板,2026.0,2024-2026 当前阶段,9.22439988223896,subscription_lower_limit_10k,0.03516523261195618,0.03516523261195618
603409.SH,汇通控股,主板,2025.0,2024-2026 当前阶段,9.176594139272368,subscription_lower_limit_10k,0.047436183999783214,0.047436183999783214
603418.SH,友升股份,主板,2025.0,2024-2026 当前阶段,9.000759838194048,subscription_lower_limit_10k,0.041760154256425396,0.041760154256425396
603459.SH,红板科技,主板,2026.0,2024-2026 当前阶段,8.9569582847038,subscription_lower_limit_10k,0.04505071712700772,0.04505071712700772
920010.BJ,凯添燃气,北交所,2020.0,2019-2020 注册制早期,2.4756977107026903,subscription_lower_limit_10k,-0.8130173319573893,0.8130173319573893
920021.BJ,流金科技,北交所,2020.0,2019-2020 注册制早期,2.799717389628034,subscription_lower_limit_10k,-0.7307993753392157,0.7307993753392157
920030.BJ,德众汽车,北交所,2020.0,2019-2020 注册制早期,2.570319527636131,subscription_lower_limit_10k,-0.7647115014313719,0.7647115014313719
920039.BJ,国义招标,北交所,2021.0,2021-2022 扩容与破发阶段,4.066287964439575,subscription_lower_limit_10k,-0.7482564349677161,0.7482564349677161
920047.BJ,诺思兰德,北交所,2020.0,2019-2020 注册制早期,3.6477970090127063,subscription_lower_limit_10k,-0.7515650301009342,0.7515650301009342
920139.BJ,华岭股份,北交所,2022.0,2021-2022 扩容与破发阶段,1.851599469584072,subscription_lower_limit_10k,-0.8807285408990317,0.8807285408990317
920163.BJ,方大新材,北交所,2020.0,2019-2020 注册制早期,2.89480635496403,subscription_lower_limit_10k,-0.7604135202581551,0.7604135202581551
920167.BJ,同享科技,北交所,2020.0,2019-2020 注册制早期,3.6840427762224093,subscription_lower_limit_10k,-0.6767979109381312,0.6767979109381312
920184.BJ,国源科技,北交所,2020.0,2019-2020 注册制早期,3.0619880693310564,subscription_lower_limit_10k,-0.7298246388487735,0.7298246388487735
920185.BJ,贝特瑞,北交所,2020.0,2019-2020 注册制早期,3.106826321059578,subscription_lower_limit_10k,-0.7306760047980361,0.7306760047980361
920186.BJ,中科仪,北交所,2026.0,2024-2026 当前阶段,5.5339660023534964,subscription_lower_limit_10k,-0.5526221029988294,0.5526221029988294
920198.BJ,微创光电,北交所,2020.0,2019-2020 注册制早期,2.9806186357439426,subscription_lower_limit_10k,-0.632826368384492,0.632826368384492
920242.BJ,建邦科技,北交所,2020.0,2019-2020 注册制早期,2.302585092994046,subscription_lower_limit_10k,-0.7552626679949849,0.7552626679949849
920261.BJ,一诺威,北交所,2023.0,2023 全面注册制切换,0.20701416938432612,subscription_lower_limit_10k,-1.066377400988865,1.066377400988865
920263.BJ,中航泰达,北交所,2020.0,2019-2020 注册制早期,2.247072383063787,subscription_lower_limit_10k,-0.7246730344591941,0.7246730344591941
920266.BJ,生物谷,北交所,2020.0,2019-2020 注册制早期,3.261935314328648,subscription_lower_limit_10k,-0.6489597415577448,0.6489597415577448
920278.BJ,鹿得医疗,北交所,2020.0,2019-2020 注册制早期,3.179719109667007,subscription_lower_limit_10k,-0.6655254522607948,0.6655254522607948
920344.BJ,三元基因,北交所,2021.0,2021-2022 扩容与破发阶段,3.0823685802135374,subscription_lower_limit_10k,-0.8017922390615699,0.8017922390615699
920368.BJ,连城数控,北交所,2020.0,2019-2020 注册制早期,3.525772116243786,subscription_lower_limit_10k,-0.6228372159410358,0.6228372159410358
920370.BJ,新安洁,北交所,2020.0,2019-2020 注册制早期,3.142858338444285,subscription_lower_limit_10k,-0.6843163204244606,0.6843163204244606
920396.BJ,常辅股份,北交所,2020.0,2019-2020 注册制早期,3.979868552323213,subscription_lower_limit_10k,-0.6338466060759523,0.6338466060759523
920402.BJ,硅烷科技,北交所,2022.0,2021-2022 扩容与破发阶段,3.909620120811836,subscription_lower_limit_10k,-0.7564427228443695,0.7564427228443695
920414.BJ,欧普泰,北交所,2022.0,2021-2022 扩容与破发阶段,3.9446837876676946,subscription_lower_limit_10k,-0.7450264732598345,0.7450264732598345
920415.BJ,恒拓开源,北交所,2020.0,2019-2020 注册制早期,1.8855533485144158,subscription_lower_limit_10k,-0.7616892371341443,0.7616892371341443
920418.BJ,苏轴股份,北交所,2020.0,2019-2020 注册制早期,3.76445064096101,subscription_lower_limit_10k,-0.7498133116992032,0.7498133116992032
920433.BJ,大唐药业,北交所,2020.0,2019-2020 注册制早期,2.128231705849268,subscription_lower_limit_10k,-0.756063627170942,0.756063627170942
920475.BJ,三友科技,北交所,2020.0,2019-2020 注册制早期,2.7549337870010606,subscription_lower_limit_10k,-0.7159912761911859,0.7159912761911859
920489.BJ,佳先股份,北交所,2020.0,2019-2020 注册制早期,3.0086484988205373,subscription_lower_limit_10k,-0.7206976251739571,0.7206976251739571
920509.BJ,同惠电子,北交所,2021.0,2021-2022 扩容与破发阶段,3.056356895370426,subscription_lower_limit_10k,-0.8065894434664843,0.8065894434664843
920640.BJ,富士达,北交所,2020.0,2019-2020 注册制早期,3.520756616719795,subscription_lower_limit_10k,-0.6560397244766464,0.6560397244766464
920675.BJ,秉扬科技,北交所,2020.0,2019-2020 注册制早期,2.574137783515943,subscription_lower_limit_10k,-0.8751438619994216,0.8751438619994216
920682.BJ,球冠电缆,北交所,2020.0,2019-2020 注册制早期,2.683074215032033,subscription_lower_limit_10k,-0.7869336161147649,0.7869336161147649
920729.BJ,永顺生物,北交所,2020.0,2019-2020 注册制早期,2.3145136638593193,subscription_lower_limit_10k,-0.7393712074125978,0.7393712074125978
920765.BJ,美之高,北交所,2021.0,2021-2022 扩容与破发阶段,2.343727036325221,subscription_lower_limit_10k,-0.8940393642322135,0.8940393642322135
920799.BJ,艾融软件,北交所,2020.0,2019-2020 注册制早期,3.695249124621614,subscription_lower_limit_10k,-0.6433075429351378,0.6433075429351378
920809.BJ,安达科技,北交所,2023.0,2023 全面注册制切换,1.344065126902154,subscription_lower_limit_10k,-0.9784905332034975,0.9784905332034975
920819.BJ,颖泰生物,北交所,2020.0,2019-2020 注册制早期,3.778580751687778,subscription_lower_limit_10k,-0.1429275633654993,0.1429275633654993
920826.BJ,盖世食品,北交所,2021.0,2021-2022 扩容与破发阶段,3.1954024686825586,subscription_lower_limit_10k,-0.8097272597235362,0.8097272597235362
920946.BJ,森萱医药,北交所,2020.0,2019-2020 注册制早期,3.5151211279804695,subscription_lower_limit_10k,-0.7042578091339944,0.7042578091339944
920961.BJ,创远信科,北交所,2020.0,2019-2020 注册制早期,3.428488241898059,subscription_lower_limit_10k,-0.6168700804827889,0.6168700804827889
920964.BJ,润农节水,北交所,2020.0,2019-2020 注册制早期,1.67997093061934,subscription_lower_limit_10k,-0.8003834443553731,0.8003834443553731
688001.SH,华兴源创,科创板,2019.0,2019-2020 注册制早期,5.6380959169990374,subscription_step_10k,0.08782435616440351,0.08782435616440351
688002.SH,睿创微纳,科创板,2019.0,2019-2020 注册制早期,5.608255671390708,subscription_step_10k,0.08866130773322567,0.08866130773322567
688003.SH,天准科技,科创板,2019.0,2019-2020 注册制早期,5.524329200404139,subscription_step_10k,0.08842980233554876,0.08842980233554876
688004.SH,博汇科技,科创板,2020.0,2019-2020 注册制早期,7.8024303057273885,subscription_step_10k,0.09868782340264762,0.09868782340264762
688005.SH,容百科技,科创板,2019.0,2019-2020 注册制早期,5.812727159498906,subscription_step_10k,0.08316557987267814,0.08316557987267814
688006.SH,杭可科技,科创板,2019.0,2019-2020 注册制早期,5.586410854356912,subscription_step_10k,0.08506616672927622,0.08506616672927622
688007.SH,光峰科技,科创板,2019.0,2019-2020 注册制早期,5.783104615091201,subscription_step_10k,0.08469550926174887,0.08469550926174887
688008.SH,澜起科技,科创板,2019.0,2019-2020 注册制早期,5.630305995376569,subscription_step_10k,0.08961228132646018,0.08961228132646018
688009.SH,中国通号,科创板,2019.0,2019-2020 注册制早期,4.963779857134553,subscription_step_10k,0.0771039069450086,0.0771039069450086
688010.SH,福光股份,科创板,2019.0,2019-2020 注册制早期,5.7026518357248275,subscription_step_10k,0.08486366288102842,0.08486366288102842
688011.SH,新光光电,科创板,2019.0,2019-2020 注册制早期,5.935006887682297,subscription_step_10k,0.0822836975741517,0.0822836975741517
688012.SH,中微公司,科创板,2019.0,2019-2020 注册制早期,5.8310322625809725,subscription_step_10k,0.08328096607613795,0.08328096607613795
688013.SH,天臣医疗,科创板,2020.0,2019-2020 注册制早期,7.715525842081089,subscription_step_10k,0.10097694777317633,0.10097694777317633
688015.SH,交控科技,科创板,2019.0,2019-2020 注册制早期,5.968071296231432,subscription_step_10k,0.08592157027066677,0.08592157027066677
688016.SH,心脉医疗,科创板,2019.0,2019-2020 注册制早期,5.684565675729068,subscription_step_10k,0.0792084994625026,0.0792084994625026
688017.SH,绿的谐波,科创板,2020.0,2019-2020 注册制早期,7.8868341634923205,subscription_step_10k,0.1077150287894481,0.1077150287894481
688018.SH,乐鑫科技,科创板,2019.0,2019-2020 注册制早期,5.844609067481193,subscription_step_10k,0.08070988412566961,0.08070988412566961
688019.SH,安集科技,科创板,2019.0,2019-2020 注册制早期,6.0284259792376025,subscription_step_10k,0.08113616986926625,0.08113616986926625
688020.SH,方邦股份,科创板,2019.0,2019-2020 注册制早期,5.88115039353105,subscription_step_10k,0.08005100381758676,0.08005100381758676
688021.SH,奥福科技,科创板,2019.0,2019-2020 注册制早期,6.801936547248246,subscription_step_10k,0.08536947055401893,0.08536947055401893
688022.SH,ST瀚川,科创板,2019.0,2019-2020 注册制早期,5.536832566384668,subscription_step_10k,0.08129797614687682,0.08129797614687682
688023.SH,安恒信息,科创板,2019.0,2019-2020 注册制早期,6.693018045363847,subscription_step_10k,0.08454871172645391,0.08454871172645391
688025.SH,杰普特,科创板,2019.0,2019-2020 注册制早期,5.805249420198016,subscription_step_10k,0.08223567320351335,0.08223567320351335
688026.SH,洁特生物,科创板,2020.0,2019-2020 注册制早期,7.675075358159464,subscription_step_10k,0.09892879539492304,0.09892879539492304
688027.SH,国盾量子,科创板,2020.0,2019-2020 注册制早期,7.755880525562393,subscription_step_10k,0.10078226811121763,0.10078226811121763
688029.SH,南微医学,科创板,2019.0,2019-2020 注册制早期,5.940928860400088,subscription_step_10k,0.08543367173353499,0.08543367173353499
688030.SH,山石网科,科创板,2019.0,2019-2020 注册制早期,6.328222100165446,subscription_step_10k,0.09337515034489352,0.09337515034489352
688031.SH,星环科技-U,科创板,2022.0,2021-2022 扩容与破发阶段,6.779326048165168,subscription_step_10k,0.09844424852615853,0.09844424852615853
688028.SH,沃尔德,科创板,2019.0,2019-2020 注册制早期,5.829899868050751,subscription_step_10k,0.08026549834677923,0.08026549834677923
688032.SH,禾迈股份,科创板,2021.0,2021-2022 扩容与破发阶段,7.414171174171038,subscription_step_10k,0.10127517078025534,0.10127517078025534
688033.SH,*ST天宜,科创板,2019.0,2019-2020 注册制早期,5.791757942316591,subscription_step_10k,0.08371702925482169,0.08371702925482169
688035.SH,德邦科技,科创板,2022.0,2021-2022 扩容与破发阶段,7.818855684385773,subscription_step_10k,0.10982350673260806,0.10982350673260806
688036.SH,传音控股,科创板,2019.0,2019-2020 注册制早期,5.9667478404773515,subscription_step_10k,0.09116853405408422,0.09116853405408422
688037.SH,芯源微,科创板,2019.0,2019-2020 注册制早期,6.596093033428026,subscription_step_10k,0.08722326225096737,0.08722326225096737
688038.SH,中科通达,科创板,2021.0,2021-2022 扩容与破发阶段,8.537070619836312,subscription_step_10k,0.11013468859672332,0.11013468859672332
688039.SH,当虹科技,科创板,2019.0,2019-2020 注册制早期,6.5794786861359,subscription_step_10k,0.08518348628663092,0.08518348628663092
688041.SH,海光信息,科创板,2022.0,2021-2022 扩容与破发阶段,7.0989700073732065,subscription_step_10k,0.09669542394500037,0.09669542394500037
688045.SH,必易微,科创板,2022.0,2021-2022 扩容与破发阶段,7.5095526122582,subscription_step_10k,0.09791704803059904,0.09791704803059904
688046.SH,药康生物,科创板,2022.0,2021-2022 扩容与破发阶段,7.654979007084658,subscription_step_10k,0.10262052997643688,0.10262052997643688
688047.SH,龙芯中科,科创板,2022.0,2021-2022 扩容与破发阶段,7.463985571159945,subscription_step_10k,0.1072007322173801,0.1072007322173801
688048.SH,长光华芯,科创板,2022.0,2021-2022 扩容与破发阶段,7.446040435102559,subscription_step_10k,0.10315914566826433,0.10315914566826433
688049.SH,炬芯科技,科创板,2021.0,2021-2022 扩容与破发阶段,8.067417698924691,subscription_step_10k,0.10519417622568875,0.10519417622568875
688050.SH,爱博医疗,科创板,2020.0,2019-2020 注册制早期,7.8052835719765135,subscription_step_10k,0.10584288689360118,0.10584288689360118
688051.SH,佳华科技,科创板,2020.0,2019-2020 注册制早期,7.527829705211593,subscription_step_10k,0.10306296183430734,0.10306296183430734
688052.SH,纳芯微,科创板,2022.0,2021-2022 扩容与破发阶段,7.0629799247586,subscription_step_10k,0.1018421526810559,0.1018421526810559
688053.SH,ST思科瑞,科创板,2022.0,2021-2022 扩容与破发阶段,7.624943396423323,subscription_step_10k,0.10577181779036551,0.10577181779036551
688055.SH,龙腾光电,科创板,2020.0,2019-2020 注册制早期,7.89918925264771,subscription_step_10k,0.09682414809910792,0.09682414809910792
688056.SH,莱伯泰科,科创板,2020.0,2019-2020 注册制早期,8.089811653304254,subscription_step_10k,0.1043602252669197,0.1043602252669197
688057.SH,金达莱,科创板,2020.0,2019-2020 注册制早期,7.245941117976369,subscription_step_10k,0.09818499831073466,0.09818499831073466
